postId,postAuthor,postText,creationTime,postUrl,commentAuthorName,commentText,commentId,depth,postAuthor_gender_hybrid
1048786260524920,Camila Acevedo,"Quiero exponer una situacion que me parece injusta y contradictoria. Durante mucho tiempo, muchos estudiantes hemos utilizado un espacio en la calle cerca de la UIS para parquear, donde dos personas muy conocidas y apreciadas, El Guajiro y Mr. Felipe, trabajaban cuidando los carros. Ese era su sustento diario, un trabajo digno que les permitia salir adelante. Sin embargo, recientemente los celadores llenaron ese lugar con cintas de peligro para impedir su uso, e incluso han llegado a llamar a la policia cuando ellos intentan seguir trabajando. Me llama mucho la atencion que los fines de semana, durante el programa Vecinos y Amigos, si retiren las cintas y permitan el uso del espacio, pero entre semana no se permita a los estudiantes parquear alli. Ademas, en eventos como los partidos del Bucaramanga, el parqueadero de Humanas no tiene capacidad para todos los carros, y ellos siempre han ayudado tanto a estudiantes como a profesores a encontrar donde parquear. Nosotros podemos buscar otras alternativas para parquear eso es lo de menos, pero a ellos les estan quitando su unica fuente de ingreso. Me parece absurdo que se les ataque de esta manera, mientras que dentro de las instalaciones de la universidad existen problematicas mucho mas graves, como lo que sucede en Bienestar, que afectan a toda la comunidad y no reciben la misma atencion.",05/21/2025 111106 AM,1048786260524920.0,,,,,female
1053897983347081,Anonymous participant,Alguien que refiera a 24/7,05/28/2025 042319 PM,1053897983347081.0,,,,,anonymous
1053652683371611,Diego Fernando J F,"Se arrienda habitacion, cerca a la UIS, UDI, SENA

Cuenta con todos los servicios domiciliarios incluye: derecho a nevera, lavadora  y a cocina.

Informacion al WhatsApp 3144611098",05/28/2025 083650 AM,1053652683371611.0,,,,,male
1053887753348104,Jose Miguel Coneo Vergara,"Se arrienda habitacion amoblada cerca a la UIS, UDI, SENA, con direccion calle 14 # 27-33, con todos los servicios incluidos (wifi, luz, agua, gas), tambien pueden hacer uso de lavadora, nevera y cocina, la habitacion se comparte bano con una sola persona, queda desocupada a partir del primero de junio.
Para mas informacion escribir al numero  3133871233",05/28/2025 035820 PM,1053887753348104.0,,,,,male
1053886230014923,Ximena Jacome,"Holaaaa chicxs 

Vengo a comentarles que estoy rifando 1 BOLETA PREFERENCIAL para ir a ver a MORAT en su concierto en BUCARAMANGA el 11 de JULIO. 

El costo de cada puesto es de $10.000 y juega con los dos ultimos digitos de la loteria de Santander el viernes 20 de junio.

Escribeme para apartar tu puesto 

No te quedes sin comprar tu oportunidad de ver tu banda favorita en vivo ",05/28/2025 035453 PM,1053886230014923.0,,,,,female
1053848113352068,Anonymous participant,Se pueden hacer cursos intersemestrales virtuales o en alguna sede?,05/28/2025 022945 PM,1053848113352068.0,,,,,anonymous
1053871690016377,Juan Pablo Ochoa,,05/28/2025 032038 PM,1053871690016377.0,,,,,male
1053861916684021,Sa Bi,"Holii, estoy vendiendo medias  les dejo el link de la pagina de Instagram por si les interesa 

https://www.instagram.com/zarumediasbga?igsh=MWYwbDk2bDgxM3g5bQ==",05/28/2025 025839 PM,1053861916684021.0,,,,,female
1053846013352278,Yaneth S. Oviedo,Para mas informacion comunicate al 3187762532,05/28/2025 022545 PM,1053846013352278.0,,,,,female
1053795346690678,Anonymous participant,"Se encontro carnet en comedores, fue dejado en biblioteca con sus respectivas pertenencias",05/28/2025 124351 PM,1053795346690678.0,,,,,anonymous
1053813686688844,Danna Castillo,"Busco escritorio para compra inmediata, preferiblemente de vidrio, les agradezco informacion",05/28/2025 011835 PM,1053813686688844.0,,,,,female
1053784640025082,Felipe Investigador Tesista," ?Necesitas ayuda con tu tesis o proyecto de grado? 

!No estas solo! Te ofrecemos asesoria personalizada y elaboracion de proyectos academicos hechos a tu medida. Somos expertos en acompanarte en cada etapa de tu formacion universitaria.

 Te apoyamos en:
 Propuestas
 Anteproyectos
 Proyectos de grado (pregrado, posgrado, maestria)
 Monografias
 Ensayos academicos
 Articulos cientificos
 Presentaciones en diapositivas y sustentaciones
 Correcciones en Normas APA, Vancouver e ICONTEC
 Revision de redaccion y observaciones completas del tutor

 Nos adaptamos a tus necesidades y tiempos, garantizando calidad, originalidad y confidencialidad.

 Contactanos ahora y recibe una cotizacion gratuita:
 +57 (302) 599-7499

Haz realidad tu titulo con un equipo que te respalda. !Te esperamos!",05/28/2025 122335 PM,1053784640025082.0,,,,,male
1053763496693863,Anonymous participant,"Companeros, el dia de hoy no hay servicio de comedores verdad?",05/28/2025 114550 AM,1053763496693863.0,,,,,anonymous
1053725796697633,Anonymous participant,"Hola
Alguien conoce un contacto de taxi o carro para transporte al aeropuerto, hoy a las 3 o 3:30 pm.

Que pueda y se vaya por Giron carretera antigua; Llegue a la campina por las bodegas de San Jorge salga a los moteles y a la via nacional para llegar al aeropuerto 

Up!",05/28/2025 103957 AM,1053725796697633.0,,,,,anonymous
1053761453360734,GiftedMango180,"Disculpen, alguno sabe donde podria conseguir un lapiz tactil para celular android por aca en Bucaramanga?",05/28/2025 114255 AM,1053761453360734.0,,,,,male
1053691486701064,Anonymous participant,Saben si hay bloqueos en Giron?,05/28/2025 094322 AM,1053691486701064.0,,,,,anonymous
1053688066701406,Jessica Teheran,"BrowUis les da los buenos dias con su brownie fav con cubierta de chocolate y relleno de arequipe por tan solo $3.500 pesitoss! Si lo estabas esperando o si aun no lo haz probado, me encuentras en el primer piso del ct, no te quedes con el antojooo ",05/28/2025 093745 AM,1053688066701406.0,,,,,female
1053687480034798,Anonymous participant,"Hola, alguien me podria ayudar a localizar un celular? No tengo la cuenta de google, pago si funciona",05/28/2025 093644 AM,1053687480034798.0,,,,,anonymous
1053686056701607,SEA - UIS,"** !Es tiempo de dar lo mejor de ti!**

Ya llega la **Semana Biblioteca 24x7 **donde el **SEA y Biblioteca UIS** se unen para apoyarte en la preparacion de tus parciales finales.

Del **30 de mayo al 6 de junio**, la Biblioteca estara abierta todo el tiempo y nuestros **tutores SEA** estaran disponibles para reforzar tus conocimientos en:
>  **Calculo | Algebra Lineal | Quimica | Fisica | Geometria Descriptiva**

 **Horarios extendidos de tutorias:**

Lunes a viernes: 8:00 a. m. - 10:00 p. m.

Sabados y domingos: 8:00 a. m. - 8:00 p. m.

**!Tu estudias, nosotros te acompanamos!**

 Dudas: academicaestudiantes@uis.edu.co",05/28/2025 093431 AM,1053686056701607.0,,,,,female
1053675923369287,Anonymous participant,"Buenos dias, alguien sabe quien es @l representante ante consejo academico",05/28/2025 091724 AM,1053675923369287.0,,,,,anonymous
1053684106701802,Anonymous participant,"Buenos dias, alguien sabe de algun parqueadero en arriendo cerca a la UIS? gracias",05/28/2025 093120 AM,1053684106701802.0,,,,,anonymous
1053650586705154,Anonymous participant,A que horas cierran el CT,05/28/2025 083258 AM,1053650586705154.0,,,,,anonymous
1053667053370174,Anonymous participant,El supuesto paro me ilusiono mas que mi ex jajajaja,05/28/2025 090221 AM,1053667053370174.0,,,,,anonymous
1053662040037342,Anonymous participant,Hola alguien sabe manana donde van a tapar?,05/28/2025 085357 AM,1053662040037342.0,,,,,anonymous
1053661023370777,Maortz Ortz,"Tesina 

Monografia 

Proyecto de tesis , grado , investigacion, publicacion, cientifica 

Proyectos de aula

Proyectos corporativos 

Articulos cientificos para publicar en revista publindex de cuarteles Q1, Q2, Q3,Q3 y A1 y A2

Informes y ensayos de  investigacion academico , grado practica 

Informes empresariales 

Informes corporativos 

Articulo cientifico , de investigacion, academico,grado publicacion 

Revision sistematica 

Revision bibliografica 

Propuesta de investigacion y grado 

Anteproyecto de investigacion y opcion de grado

Preparacion para sustentacion de tesis de grado , TFM

Asesorias psicologicas 

Asesorias academicas 

Talleres 

Trabajos 

Tareas

Lineas de tiempo 

Mapas conceptual y mental 

Cuadros sinopticos y comparativos

Correccion redaccion terminacion aplicacion de normas apa 7 edicion y Vancouver para tesis de grado ,tesina , monografia, proyectos trabajos 

Para mas informacion al WhatsApp +573138885054",05/28/2025 085234 AM,1053661023370777.0,,,,,male
1053659893370890,Natalia Velasquez,"!Hola a todos!
Hoy les traemos lo mas rico de la semana 
Para hoy les tenemos postres de arandanos, mango y oreo a tan solo 2.500 para que cumplas con ese ANTOJO que no te deja en paz   !Escribenos ya y aparta el tuyo!

 3192972644",05/28/2025 085025 AM,1053659893370890.0,,,,,female
1053364623400417,Erick Garcia,"?Alguna persona que sepa utilizar el programa Python?

Y que tenga conocimiento en investigacion de operaciones, se necesita alguien para un trabajo, remuneracion $$$$",05/27/2025 105050 PM,1053364623400417.0,,,,,male
1053641950039351,Daniel Ballesteros,,05/28/2025 081808 AM,1053641950039351.0,,,,,male
1053641883372691,Anonymous participant,Hola buen dia alguien sabe fecha de graduacion de los q salimos este semestre de industrial?,05/28/2025 081801 AM,1053641883372691.0,,,,,anonymous
1053572990046247,Anonymous participant,Esta abierta la universidad?,05/28/2025 061343 AM,1053572990046247.0,,,,,anonymous
1053616973375182,Anonymous participant,Alguien tiene boletas para la venta del concierto de Nelson Velazquez??,05/28/2025 073415 AM,1053616973375182.0,,,,,anonymous
1053588890044657,Anonymous participant,tirense la capucho senal,05/28/2025 064251 AM,1053588890044657.0,,,,,anonymous
1053598466710366,Anonymous participant,Hola hoy hay normalidad ?,05/28/2025 065956 AM,1053598466710366.0,,,,,anonymous
1053295433407336,Anonymous participant,Compro boletas para destino final en tremenda $,05/27/2025 082731 PM,1053295433407336.0,,,,,anonymous
1053211790082367,Anonymous participant,la universidad no paso reporte de renta joven ?,05/27/2025 050710 PM,1053211790082367.0,,,,,anonymous
1053569816713231,Anonymous participant,El helicoptero de Giron para la Uis a que horas sale ?,05/28/2025 060737 AM,1053569816713231.0,,,,,anonymous
1053574670046079,Anonymous participant,A que hora sale el vuelo de Giron-UIS,05/28/2025 061647 AM,1053574670046079.0,,,,,anonymous
1053551390048407,Anonymous participant,"Infiltrado que veamos en la marcha de hoy, infiltrado que se va linchado, advertidos quedan.",05/28/2025 053343 AM,1053551390048407.0,,,,,anonymous
1040031268067086,David Guerrero,"Cerraron el punto de venta de la cafeteria de posgrados por falta de ventas, aunque no entiendo porque cerraron todo el espacio si sirve como zona de estudio.
Parece ser un espacio muy desaprovechado.
Universidad Industrial de Santander",05/08/2025 073953 AM,1040031268067086.0,,,,,male
1053331136737099,Anonymous participant,"Que hay manana? Contexto 
(Foto para no morir ignorado hdsptm) ",05/27/2025 094003 PM,1053331136737099.0,,,,,anonymous
1053254610078085,Pedro Jose Jaimes,Se encontro bolso en el puesto de dona grace a la hora de la tarde para que la duena pueda pasar a reclamarlo,05/27/2025 065340 PM,1053254610078085.0,,,,,male
1051634840240062,GiftedFig764,"Me pienso mudar a un apto en la 25 #15, ?Que tan recomendable es? ?Muy inseguro, pasable, esta bien? ",05/25/2025 112451 AM,1051634840240062.0,,,,,male
1053245030079043,Nelson Javier Rueda,"Se arrienda habitacion en edificio ubicado en la Calle 15 con carrera 21 Barrio San Francisco. Vigilancia 24/7. Derecho a internet, uso de lavadora, nevera y cocina. Mayor informacion y fotos Inbox.",05/27/2025 063120 PM,1053245030079043.0,,,,,male
1053244596745753,Anonymous participant,Manana hay Jean day?,05/27/2025 063034 PM,1053244596745753.0,,,,,anonymous
1053169566753256,Anonymous participant,Recomiendan comprar un celular en gratamira o bucacentro?,05/27/2025 032540 PM,1053169566753256.0,,,,,anonymous
1053233833413496,Nando Filo,,05/27/2025 060401 PM,1053233833413496.0,,,,,male
1053227893414090,Anonymous participant,"Holaa, manana habra servicio de comedores??",05/27/2025 054854 PM,1053227893414090.0,,,,,anonymous
1053223403414539,Colectivo Sin Permiso," Este #28M el pueblo trabajador se levanta en todo el pais... y tambien en Bucaramanga.

Marchamos contra el hundimiento de la reforma laboral y la consulta popular, negadas por un Congreso al servicio del gran capital.

 Pero tambien alzamos la voz contra la corrupcion local:
Mas de 20.000 luminarias desaparecidas en la alcaldia de Beltran.
 Suben el predial, los servicios publicos, y ahora Juvenal Diaz quiere cobrarnos hasta por la luz que consumimos.

 Nos vemos en el Parque del Agua - Bucaramanga
 Y en el Puente Palenque - Giron
 Miercoles 28 de mayo - 5:00 a.m.

 Ni conciliacion arriba, ni saqueo abajo. Solo el pueblo salva al pueblo.

#ParoNacional #28M #BucaramangaResiste #FueraBeltran #ReformaLaboralYa #PoderPopular #NiUnPesoMas",05/27/2025 053727 PM,1053223403414539.0,,,,,female
1053053273431552,Marsan Elly,?Alguien sabe si este semestre haran cursos intersemestrales? ,05/27/2025 113703 AM,1053053273431552.0,,,,,male
1053215016748711,Tatiana Herrera,"vestidos disponibles para entrega inmediata  

Nos ubicamos en Giron, Santander 
Realizamos envios a nivel nacional  y en el area metropolitana 

WhatsApp:3002924721

Siguenos en Instagram: https://www.instagram.com/nordic_roots_boutique?igsh=MWRmeXZqcjhqMHk0aA==",05/27/2025 051525 PM,1053215016748711.0,,,,,female
1052573466812866,Gian,"Vendo Acer Nitro 5 en perfecto estado funcional!

Precio: $1'250.000",05/26/2025 081009 PM,1052573466812866.0,,,,,male
1053115146758698,Karen Hernandez,"Busco apartaestudio cerca a la Uis, Udi, san Alonso, San Francisco, Comuneros 
Agradezco cualquier informacion!!!",05/27/2025 013041 PM,1053115146758698.0,,,,,female
1053206123416267,Anonymous participant,muchachos alguien sabe si puedo entrar en el 2025-2 a otra carrera si actualmente despues de este semestre cancelo a inicios mi matricula o me penalizan?,05/27/2025 045410 PM,1053206123416267.0,,,,,anonymous
1052989926771220,Tatiana Ortiz,"Hola chicos, que tal son los cursos de ingles en el instituto de lenguas? O donde me recomiendan estudiar ingles.",05/27/2025 094609 AM,1052989926771220.0,,,,,female
1053089846761228,Anonymous participant,"Arriendo habitacion pequena muy economica y muy cerca de la uis con bano privado, para toma inmediata, deja tu numero y te escribo",05/27/2025 124217 PM,1053089846761228.0,,,,,anonymous
998967295506817,Osiris Medina,"Cedo apartaestudio tipo loft 20mts/2 cocina ,zona de ropa closet no le corresponde parqueadero ubicado en el barrio la aurora",03/13/2025 121717 PM,998967295506817.0,,,,,male
1053105326759680,Anonymous participant,Interesados por favor enviar hoja de vida al correo de la imagen.,05/27/2025 011124 PM,1053105326759680.0,,,,,anonymous
2124361384738347,Adopciones Santander,,05/18/2025 062834 PM,2124361384738347.2,,,,,male
2124095274764958,David Guerrero," *GRUPO DE EGRESADOS INGENIERIA CIVIL - UIS*
Desde antes de la pandemia cree un grupo de WhatsApp exclusivo para egresados de Ingenieria Civil de la UIS, con la intencion de mantenernos en contacto y apoyarnos mutuamente, ya sea para compartir material, buscar equipo o incluso para oportunidades laborales.

La verdad, ha funcionado muy bien. Sin embargo, he notado que cuando comparto el enlace con algunos proximos egresados, no siempre se difunde como esperaba. No se si se deba a que no lo comparten, a que su circulo social es mas cerrado, o simplemente no les llama la atencion este tipo de red de contacto.

Por eso, si eres egresado y aun no estas en el grupo, te invito a ESCRIBIRME AL INTERNO para enviarle el link de acceso.
!Entre todos podemos fortalecernos mas como red profesional!
Gracias.",05/18/2025 115225 AM,2124095274764958.0,,,,,male
2123692241471928,Saiyi Kalashnikov,Hola encontre este termo por los lados de los banos del coliseo el dueno que me escriba,05/17/2025 111059 PM,2123692241471928.0,,,,,male
2122873291553823,Adopciones Santander,,05/16/2025 090826 PM,2122873291553823.2,,,,,male
2121166555057830,Delcy Sarmiento,Por favor deven dar solucion a esta farsa avemos muchas personas afectadas yo vendo la empanadas a esa cafeteria y es mi unico sustento y no tengo 3 apartamentos una parcela y buena plata en el banco como Claribel Gamboa Jimenez o me lo va negar clara a mi que la conozco hace muchos anos  les  asuguro que se toda la verdad y como yo hay muchas personas que estan de verdad pasando apuros por culpa suya clara. no es justo. el senor de la cumbre que Edgar le dio la oportunidad de venderle sus productos y es con lo unico que el cuenta para mantener sus ninos por Dios desean a la tarea de averiguar la verdad,05/14/2025 112530 AM,2121166555057830.0,,,,,female
